,0
76719,384
76720,-1
76721,-1
76722,157
76723,-1
76724,611
76725,-1
76726,-1
76727,512
76728,-1
76729,-1
76730,-1
76731,-1
76732,105
76733,652
76734,45
76735,-1
76736,292
76737,414
76738,615
76739,-1
76740,-1
76741,39
76742,210
76743,298
76744,-1
76745,647
76746,355
76747,-1
76748,187
76749,-1
76750,-1
76751,63
76752,-1
76753,557
76754,-1
76755,-1
76756,637
76757,129
76758,672
76759,-1
76760,-1
76761,139
76762,-1
76763,-1
76764,561
76765,598
76766,630
76767,322
76768,-1
76769,282
76770,113
76771,519
76772,-1
76773,162
76774,-1
76775,-1
76776,-1
76777,-1
76778,-1
76779,222
76780,113
76781,236
76782,157
76783,362
76784,251
76785,-1
76786,-1
76787,-1
76788,42
76789,609
76790,197
76791,377
76792,42
76793,-1
76794,312
76795,645
76796,639
76797,17
76798,113
76799,-1
76800,-1
76801,496
76802,-1
76803,635
76804,24
76805,-1
76806,195
76807,170
76808,180
76809,11
76810,425
76811,37
76812,544
76813,374
76814,115
76815,206
76816,636
76817,3
76818,-1
76819,655
76820,234
76821,30
76822,-1
76823,497
76824,207
76825,286
76826,647
76827,-1
76828,195
76829,476
76830,340
76831,292
76832,113
76833,-1
76834,443
76835,166
76836,158
76837,-1
76838,519
76839,243
76840,230
76841,447
76842,547
76843,482
76844,454
76845,-1
76846,177
76847,39
76848,223
76849,504
76850,-1
76851,577
76852,631
76853,-1
76854,388
76855,77
76856,113
76857,537
76858,572
76859,-1
76860,636
76861,467
76862,-1
76863,113
76864,304
76865,39
76866,562
76867,-1
76868,443
76869,524
76870,400
76871,366
76872,508
76873,-1
76874,-1
76875,-1
76876,616
76877,-1
76878,-1
76879,420
76880,-1
76881,-1
76882,-1
76883,-1
76884,-1
76885,565
76886,345
76887,-1
76888,-1
76889,138
76890,20
76891,-1
76892,242
76893,656
76894,420
76895,463
76896,411
76897,187
76898,-1
76899,-1
76900,471
76901,-1
76902,204
76903,313
76904,-1
76905,382
76906,45
76907,497
76908,591
76909,521
76910,-1
76911,370
76912,270
76913,180
76914,-1
76915,-1
76916,235
76917,3
76918,-1
76919,-1
76920,402
76921,-1
76922,-1
76923,504
76924,480
76925,92
76926,476
76927,70
76928,480
76929,-1
76930,174
76931,354
76932,-1
76933,-1
76934,81
76935,-1
76936,607
76937,321
76938,-1
76939,607
76940,-1
76941,536
76942,-1
76943,-1
76944,330
76945,-1
76946,30
76947,672
76948,-1
76949,-1
76950,137
76951,-1
76952,-1
76953,519
76954,351
76955,333
76956,85
76957,-1
76958,672
76959,374
76960,-1
76961,-1
76962,-1
76963,277
76964,362
76965,606
76966,-1
76967,330
76968,639
76969,1
76970,482
76971,-1
76972,454
76973,494
76974,-1
76975,-1
76976,-1
76977,144
76978,431
76979,160
76980,658
76981,-1
76982,286
76983,121
76984,-1
76985,273
76986,378
76987,412
76988,510
76989,321
76990,25
76991,318
76992,-1
76993,649
76994,-1
76995,-1
76996,-1
76997,538
76998,-1
76999,-1
77000,-1
77001,641
77002,-1
77003,-1
77004,-1
77005,613
77006,582
77007,376
77008,149
77009,140
77010,-1
77011,625
77012,570
77013,-1
77014,-1
77015,358
77016,-1
77017,272
77018,487
77019,511
77020,-1
77021,361
77022,148
77023,-1
77024,207
77025,-1
77026,-1
77027,-1
77028,-1
77029,117
77030,134
77031,-1
77032,611
77033,-1
77034,598
77035,614
77036,-1
77037,-1
77038,447
77039,26
77040,-1
77041,625
77042,670
77043,37
77044,281
77045,219
77046,679
77047,-1
77048,202
77049,378
77050,51
77051,230
77052,-1
77053,113
77054,451
77055,623
77056,-1
77057,366
77058,-1
77059,-1
77060,375
77061,113
77062,75
77063,588
77064,109
77065,383
77066,569
77067,286
77068,-1
77069,405
77070,99
77071,635
77072,166
77073,-1
77074,-1
77075,113
77076,425
77077,451
77078,256
77079,-1
77080,434
77081,389
77082,97
77083,-1
77084,-1
77085,409
77086,-1
77087,-1
77088,-1
77089,233
77090,45
77091,146
77092,-1
77093,-1
77094,259
77095,243
77096,442
77097,-1
77098,-1
77099,-1
77100,563
77101,-1
77102,-1
77103,-1
77104,40
77105,-1
77106,-1
77107,594
77108,-1
77109,283
77110,-1
77111,625
77112,376
77113,-1
77114,329
77115,100
77116,420
77117,333
77118,-1
77119,517
77120,-1
77121,218
77122,308
77123,557
77124,36
77125,59
77126,-1
77127,332
77128,258
77129,608
77130,558
77131,467
77132,624
77133,348
77134,656
77135,-1
77136,230
77137,18
77138,-1
77139,174
77140,225
77141,211
77142,126
77143,-1
77144,645
77145,-1
77146,-1
77147,-1
77148,-1
77149,-1
77150,541
77151,142
77152,470
77153,-1
77154,305
77155,667
77156,647
77157,667
77158,-1
77159,-1
77160,-1
77161,54
77162,286
77163,485
77164,54
77165,-1
77166,-1
77167,162
77168,148
77169,306
77170,174
77171,305
77172,298
77173,-1
77174,608
77175,-1
77176,-1
77177,315
77178,113
77179,-1
77180,393
77181,638
77182,502
77183,-1
77184,99
77185,33
77186,113
77187,198
77188,-1
77189,-1
77190,-1
77191,442
77192,-1
77193,148
77194,583
77195,-1
77196,274
77197,108
77198,469
77199,122
77200,-1
77201,-1
77202,113
77203,289
77204,-1
77205,98
77206,-1
77207,-1
77208,-1
77209,-1
77210,329
77211,289
77212,-1
77213,-1
77214,676
77215,-1
77216,567
77217,212
77218,223
77219,-1
77220,-1
77221,-1
77222,-1
77223,618
77224,-1
77225,113
77226,378
77227,-1
77228,454
77229,587
77230,283
77231,263
77232,-1
77233,379
77234,414
77235,280
77236,-1
77237,-1
77238,12
77239,382
77240,-1
77241,-1
77242,76
77243,656
77244,647
77245,-1
77246,460
77247,-1
77248,-1
77249,652
77250,594
77251,276
77252,479
77253,-1
77254,-1
77255,536
77256,103
77257,163
77258,408
77259,-1
77260,85
77261,454
77262,2
77263,453
77264,18
77265,-1
77266,303
77267,49
77268,536
77269,393
77270,374
77271,207
77272,105
77273,-1
77274,-1
77275,-1
77276,659
77277,546
77278,7
77279,-1
77280,523
77281,-1
77282,273
77283,280
77284,342
77285,537
77286,431
77287,129
77288,-1
77289,195
77290,-1
77291,406
77292,-1
77293,425
77294,205
77295,8
77296,-1
77297,-1
77298,587
77299,-1
77300,14
77301,70
77302,-1
77303,-1
77304,-1
77305,167
77306,221
77307,638
77308,-1
77309,11
77310,465
77311,647
77312,113
77313,647
77314,50
77315,-1
77316,350
77317,-1
77318,105
77319,-1
77320,251
77321,-1
77322,-1
77323,269
77324,-1
77325,423
77326,245
77327,420
77328,122
77329,290
77330,-1
77331,70
77332,509
77333,-1
77334,-1
77335,377
77336,-1
77337,-1
77338,-1
77339,533
77340,516
77341,549
77342,-1
77343,539
77344,454
77345,31
77346,59
77347,354
77348,144
77349,511
77350,-1
77351,542
77352,368
77353,32
77354,-1
77355,-1
77356,98
77357,-1
77358,667
77359,-1
77360,-1
77361,99
77362,565
77363,-1
77364,-1
77365,364
77366,108
77367,531
77368,669
77369,360
77370,58
77371,221
77372,-1
77373,556
77374,557
77375,-1
77376,-1
77377,349
77378,44
77379,588
77380,-1
77381,108
77382,110
77383,-1
77384,-1
77385,3
77386,280
77387,587
77388,281
77389,130
77390,446
77391,392
77392,315
77393,330
77394,115
77395,507
77396,246
77397,-1
77398,-1
77399,-1
77400,12
77401,-1
77402,400
77403,-1
77404,-1
77405,-1
77406,82
77407,587
77408,577
77409,-1
77410,-1
77411,615
77412,572
77413,-1
77414,594
77415,-1
77416,-1
77417,562
77418,232
77419,236
77420,-1
77421,-1
77422,395
77423,595
77424,476
77425,-1
77426,-1
77427,-1
77428,-1
77429,630
77430,109
77431,113
77432,647
77433,-1
77434,-1
77435,621
77436,-1
77437,399
77438,669
77439,-1
77440,149
77441,373
77442,449
77443,-1
77444,-1
77445,313
77446,-1
77447,139
77448,84
77449,647
77450,-1
77451,64
77452,-1
77453,432
77454,-1
77455,431
77456,453
77457,19
77458,59
77459,344
77460,647
77461,-1
77462,585
77463,537
77464,603
77465,-1
77466,-1
77467,432
77468,432
77469,118
77470,84
77471,504
77472,389
77473,595
77474,354
77475,339
77476,262
77477,-1
77478,587
77479,480
77480,-1
77481,113
77482,32
77483,-1
77484,467
77485,205
77486,431
77487,586
77488,-1
77489,104
77490,-1
77491,-1
77492,322
77493,524
77494,558
77495,634
77496,234
77497,660
77498,74
77499,97
77500,375
77501,567
77502,344
77503,88
77504,70
77505,498
77506,306
77507,254
77508,417
77509,200
77510,-1
77511,146
77512,437
77513,106
77514,636
77515,22
77516,393
77517,530
77518,602
77519,188
77520,-1
77521,-1
77522,468
77523,435
77524,-1
77525,667
77526,-1
77527,370
77528,-1
77529,344
77530,384
77531,350
77532,72
77533,468
77534,624
77535,131
77536,-1
77537,-1
77538,1
77539,50
77540,72
77541,-1
77542,565
77543,357
77544,16
77545,40
77546,36
77547,11
77548,674
77549,317
77550,190
77551,422
77552,-1
77553,-1
77554,139
77555,-1
77556,56
77557,532
77558,283
77559,-1
77560,-1
77561,-1
77562,674
77563,-1
77564,390
77565,-1
77566,-1
77567,-1
77568,-1
77569,-1
77570,-1
77571,-1
77572,431
77573,325
77574,431
77575,311
77576,377
77577,557
77578,312
77579,604
77580,292
77581,113
77582,632
77583,-1
77584,467
77585,508
77586,-1
77587,567
77588,-1
77589,160
77590,-1
77591,-1
77592,160
77593,356
77594,-1
77595,402
77596,466
77597,-1
77598,160
77599,16
77600,298
77601,83
77602,85
77603,160
77604,456
77605,126
77606,266
77607,-1
77608,408
77609,-1
77610,-1
77611,303
77612,442
77613,316
77614,-1
77615,-1
77616,113
77617,510
77618,316
77619,-1
77620,202
77621,-1
77622,-1
77623,504
77624,647
77625,431
77626,508
77627,113
77628,123
77629,-1
77630,119
77631,398
77632,-1
77633,122
77634,-1
77635,360
77636,644
77637,-1
77638,275
77639,374
77640,334
77641,156
77642,-1
77643,396
77644,206
77645,247
77646,450
77647,354
77648,-1
77649,-1
77650,280
77651,118
77652,350
77653,12
77654,441
77655,-1
77656,-1
77657,-1
77658,367
77659,367
77660,241
77661,-1
77662,-1
77663,594
77664,560
77665,-1
77666,-1
77667,630
77668,587
77669,45
77670,643
77671,-1
77672,565
77673,235
77674,106
77675,-1
77676,115
77677,-1
77678,64
77679,-1
77680,600
77681,-1
77682,481
77683,612
77684,-1
77685,-1
77686,-1
77687,216
77688,224
77689,-1
77690,323
77691,48
77692,545
77693,469
77694,-1
77695,591
77696,-1
77697,-1
77698,262
77699,-1
77700,113
77701,217
77702,87
77703,-1
77704,-1
77705,-1
77706,198
77707,-1
77708,0
77709,-1
77710,195
77711,3
77712,649
77713,-1
77714,309
77715,206
77716,94
77717,652
77718,-1
77719,111
77720,-1
77721,-1
77722,343
77723,-1
77724,-1
77725,565
77726,276
77727,79
77728,-1
77729,381
77730,-1
77731,-1
77732,-1
77733,426
77734,-1
77735,322
77736,76
77737,202
77738,221
77739,295
77740,596
77741,-1
77742,387
77743,564
77744,290
77745,616
77746,-1
77747,635
77748,-1
77749,190
77750,206
77751,303
77752,588
77753,431
77754,70
77755,-1
77756,-1
77757,646
77758,570
77759,434
77760,-1
77761,643
77762,135
77763,303
77764,81
77765,-1
77766,295
77767,442
77768,280
77769,81
77770,473
77771,531
77772,431
77773,-1
77774,547
77775,643
77776,667
77777,426
77778,562
77779,659
77780,636
77781,471
77782,458
77783,587
77784,-1
77785,330
77786,447
77787,603
77788,-1
77789,276
77790,-1
77791,644
77792,305
77793,-1
77794,-1
77795,447
77796,45
77797,40
77798,-1
77799,-1
77800,113
77801,324
77802,622
77803,-1
77804,372
77805,-1
77806,-1
77807,463
77808,644
77809,-1
77810,370
77811,-1
77812,-1
77813,636
77814,-1
77815,282
77816,656
77817,442
77818,433
77819,326
77820,587
77821,177
77822,620
77823,-1
77824,-1
77825,478
77826,356
77827,-1
77828,-1
77829,373
77830,386
77831,-1
77832,-1
77833,279
77834,11
77835,644
77836,-1
77837,-1
77838,187
77839,-1
77840,91
77841,-1
77842,-1
77843,376
77844,162
77845,-1
77846,398
77847,-1
77848,-1
77849,370
77850,602
77851,-1
77852,645
77853,35
77854,-1
77855,-1
77856,-1
77857,-1
77858,-1
77859,235
77860,3
77861,-1
77862,-1
77863,655
77864,360
77865,466
77866,385
77867,557
77868,117
77869,-1
77870,572
77871,113
77872,78
77873,474
77874,259
77875,356
77876,33
77877,12
77878,10
77879,-1
77880,429
77881,254
77882,-1
77883,224
77884,293
77885,-1
77886,-1
77887,331
77888,-1
77889,-1
77890,400
77891,234
77892,277
77893,503
77894,-1
77895,113
77896,-1
77897,-1
77898,362
77899,202
77900,369
77901,212
77902,115
77903,92
77904,84
77905,242
77906,-1
77907,481
77908,447
77909,-1
77910,286
77911,113
77912,117
77913,-1
77914,-1
77915,113
77916,498
77917,-1
77918,196
77919,136
77920,122
77921,-1
77922,132
77923,113
77924,-1
77925,-1
77926,-1
77927,349
77928,-1
77929,113
77930,-1
77931,616
77932,19
77933,-1
77934,238
77935,88
77936,113
77937,11
77938,482
77939,543
77940,612
77941,399
77942,546
77943,235
77944,137
77945,-1
77946,26
77947,549
77948,-1
77949,63
77950,-1
77951,437
77952,-1
77953,-1
77954,351
77955,667
77956,-1
77957,636
77958,143
77959,390
77960,549
77961,-1
77962,321
77963,647
77964,-1
77965,-1
77966,586
77967,251
77968,255
77969,-1
77970,-1
77971,536
77972,-1
77973,454
77974,474
77975,343
77976,113
77977,292
77978,644
77979,113
77980,-1
77981,577
77982,646
77983,-1
77984,-1
77985,306
77986,337
77987,-1
77988,-1
77989,113
77990,357
77991,-1
77992,195
77993,-1
77994,-1
77995,339
77996,549
77997,68
77998,100
77999,496
78000,412
78001,269
78002,78
78003,343
78004,-1
78005,338
78006,460
78007,210
78008,-1
78009,-1
78010,-1
78011,31
78012,-1
78013,194
78014,681
78015,-1
78016,142
78017,647
78018,-1
78019,11
78020,490
78021,439
78022,356
78023,184
78024,-1
78025,-1
78026,-1
78027,57
78028,-1
78029,206
78030,476
78031,431
78032,-1
78033,143
78034,646
78035,251
78036,596
78037,447
78038,-1
78039,-1
78040,71
78041,-1
78042,169
78043,404
78044,402
78045,273
78046,259
78047,522
78048,184
78049,173
78050,203
78051,-1
78052,-1
78053,411
78054,8
78055,-1
78056,-1
78057,-1
78058,-1
78059,462
78060,243
78061,-1
78062,82
78063,465
78064,-1
78065,-1
78066,286
78067,647
78068,-1
78069,642
78070,8
78071,346
78072,667
78073,-1
78074,-1
78075,537
78076,377
78077,52
78078,667
78079,351
78080,524
78081,-1
78082,113
78083,51
78084,507
78085,3
78086,-1
78087,-1
78088,676
78089,-1
78090,-1
78091,307
78092,-1
78093,447
78094,-1
78095,-1
78096,162
78097,-1
78098,644
78099,537
78100,573
78101,644
78102,177
78103,-1
78104,580
78105,338
78106,376
78107,504
78108,-1
78109,146
78110,64
78111,-1
78112,-1
78113,-1
78114,-1
78115,-1
78116,-1
78117,-1
78118,-1
78119,218
78120,-1
78121,456
78122,-1
78123,-1
78124,-1
78125,136
78126,603
78127,647
78128,615
78129,649
78130,431
78131,-1
78132,667
78133,207
78134,-1
78135,-1
78136,481
78137,413
78138,143
78139,-1
78140,108
78141,292
78142,624
78143,375
78144,224
78145,225
78146,-1
78147,-1
78148,-1
78149,-1
78150,363
78151,-1
78152,102
78153,32
78154,-1
78155,608
78156,-1
78157,-1
78158,111
78159,473
78160,-1
78161,545
78162,442
78163,70
78164,53
78165,370
78166,289
78167,647
78168,-1
78169,639
78170,491
78171,122
78172,113
78173,646
78174,308
78175,574
78176,-1
78177,635
78178,-1
78179,390
78180,281
78181,84
78182,202
78183,647
78184,-1
78185,191
78186,307
78187,234
78188,406
78189,243
78190,349
78191,162
78192,-1
78193,568
78194,76
78195,-1
78196,677
78197,556
78198,118
78199,477
78200,438
78201,159
78202,222
78203,-1
78204,-1
78205,495
78206,-1
78207,196
78208,302
78209,-1
78210,-1
78211,205
78212,-1
78213,-1
78214,187
78215,674
78216,196
78217,254
78218,-1
78219,306
78220,342
78221,587
78222,-1
78223,113
78224,-1
78225,-1
78226,122
78227,-1
78228,466
78229,261
78230,321
78231,471
78232,-1
78233,122
78234,567
78235,3
78236,407
78237,122
78238,14
78239,-1
78240,60
78241,97
78242,429
78243,-1
78244,-1
78245,345
78246,536
78247,113
78248,-1
78249,609
78250,163
78251,173
78252,224
78253,227
78254,539
78255,-1
78256,537
78257,269
78258,195
78259,287
78260,433
78261,222
78262,489
78263,89
78264,433
78265,-1
78266,-1
78267,392
78268,95
78269,539
78270,281
78271,204
78272,226
78273,-1
78274,549
78275,-1
78276,99
78277,403
78278,-1
78279,473
78280,-1
78281,113
78282,149
78283,610
78284,-1
78285,97
78286,473
78287,367
78288,410
78289,511
78290,-1
78291,431
78292,-1
78293,227
78294,62
78295,586
78296,-1
78297,422
78298,-1
78299,223
78300,-1
78301,460
78302,520
78303,351
78304,160
78305,341
78306,583
78307,456
78308,301
78309,-1
78310,594
78311,-1
78312,561
78313,289
78314,120
78315,31
78316,606
78317,624
78318,325
78319,648
78320,431
78321,113
78322,-1
78323,-1
78324,29
78325,639
78326,-1
78327,511
78328,-1
78329,467
78330,410
78331,153
78332,113
78333,572
78334,-1
78335,607
78336,281
78337,-1
78338,636
78339,-1
78340,-1
78341,644
78342,652
78343,351
78344,113
78345,551
78346,357
78347,-1
78348,245
78349,-1
78350,672
78351,-1
78352,-1
78353,280
78354,647
78355,3
78356,559
78357,113
78358,376
78359,489
78360,45
78361,643
78362,593
78363,-1
78364,-1
78365,277
78366,644
78367,-1
78368,557
78369,607
78370,41
78371,298
78372,-1
78373,666
78374,627
78375,268
78376,486
78377,511
78378,426
78379,166
78380,602
78381,262
78382,-1
78383,15
78384,266
78385,-1
78386,397
78387,656
78388,113
78389,488
78390,364
78391,364
78392,202
78393,106
78394,67
78395,-1
78396,226
78397,439
78398,-1
78399,-1
78400,-1
78401,560
78402,304
78403,456
78404,-1
78405,149
78406,667
78407,624
78408,288
78409,217
78410,-1
78411,-1
78412,-1
78413,471
78414,-1
78415,8
78416,621
78417,621
78418,-1
78419,-1
78420,-1
78421,-1
78422,113
78423,-1
78424,482
78425,388
78426,588
78427,541
78428,621
78429,620
78430,350
78431,448
78432,113
78433,482
78434,-1
78435,-1
78436,113
78437,-1
78438,539
78439,56
78440,-1
78441,-1
78442,51
78443,-1
78444,679
78445,-1
78446,458
78447,522
78448,221
78449,-1
78450,-1
78451,-1
78452,494
78453,195
78454,267
78455,-1
78456,277
78457,330
78458,296
78459,-1
78460,636
78461,276
78462,-1
78463,587
78464,-1
78465,634
78466,-1
78467,679
78468,89
78469,332
78470,624
78471,676
78472,-1
78473,466
78474,421
78475,652
78476,644
78477,-1
78478,672
78479,656
78480,113
78481,12
78482,256
78483,-1
78484,580
78485,123
78486,113
78487,10
78488,113
78489,236
78490,-1
78491,647
78492,347
78493,564
78494,-1
78495,-1
78496,527
78497,-1
78498,8
78499,-1
78500,419
78501,344
78502,-1
78503,-1
78504,489
78505,647
78506,-1
78507,14
78508,459
78509,289
78510,-1
78511,624
78512,-1
78513,-1
78514,-1
78515,95
78516,169
78517,636
78518,618
78519,113
78520,576
78521,-1
78522,-1
78523,113
78524,104
78525,113
78526,10
78527,-1
78528,670
78529,611
78530,498
78531,-1
78532,70
78533,39
78534,-1
78535,97
78536,113
78537,436
78538,103
78539,357
78540,70
78541,362
78542,96
78543,384
78544,366
78545,552
78546,479
78547,274
78548,38
78549,353
78550,-1
78551,-1
78552,-1
78553,523
78554,-1
78555,106
78556,318
78557,188
78558,449
78559,139
78560,627
78561,378
78562,470
78563,-1
78564,523
78565,265
78566,447
78567,-1
78568,636
78569,-1
78570,308
78571,-1
78572,-1
78573,-1
78574,554
78575,113
78576,188
78577,365
78578,-1
78579,-1
78580,122
78581,644
78582,-1
78583,8
78584,68
78585,195
78586,403
78587,-1
78588,234
78589,260
78590,664
78591,265
78592,460
78593,561
78594,-1
78595,623
78596,624
78597,-1
78598,418
78599,-1
78600,203
78601,653
78602,549
78603,3
78604,-1
78605,-1
78606,147
78607,-1
78608,-1
78609,177
78610,647
78611,502
78612,337
78613,112
78614,679
78615,-1
78616,-1
78617,113
78618,635
78619,431
78620,-1
78621,-1
78622,248
78623,669
78624,-1
78625,-1
78626,175
78627,-1
78628,-1
78629,431
78630,442
78631,142
78632,-1
78633,-1
78634,113
78635,363
78636,-1
78637,667
78638,-1
78639,211
78640,330
78641,-1
78642,218
78643,-1
78644,-1
78645,-1
78646,-1
78647,624
78648,-1
78649,153
78650,471
78651,447
78652,-1
78653,-1
78654,-1
78655,-1
78656,-1
78657,169
78658,447
78659,604
78660,325
78661,287
78662,625
78663,232
78664,-1
78665,141
78666,-1
78667,297
78668,180
78669,-1
78670,-1
78671,-1
78672,-1
78673,312
78674,-1
78675,-1
78676,122
78677,330
78678,38
78679,539
78680,131
78681,299
78682,-1
78683,-1
78684,180
78685,376
78686,-1
78687,-1
78688,587
78689,-1
78690,191
78691,113
78692,489
78693,-1
78694,-1
78695,428
78696,-1
78697,330
78698,-1
78699,400
78700,224
78701,268
78702,-1
78703,212
78704,-1
78705,258
78706,-1
78707,146
78708,631
78709,32
78710,267
78711,-1
78712,-1
78713,-1
78714,680
78715,550
78716,501
78717,572
78718,224
78719,-1
78720,-1
78721,-1
78722,2
78723,-1
78724,-1
78725,-1
78726,-1
78727,539
78728,-1
78729,171
78730,537
78731,374
78732,-1
78733,-1
78734,-1
78735,501
78736,141
78737,9
78738,646
78739,-1
78740,378
78741,498
78742,476
78743,652
78744,625
78745,12
78746,136
78747,647
78748,498
78749,-1
78750,588
78751,232
78752,-1
78753,632
78754,-1
78755,659
78756,-1
78757,374
78758,-1
78759,312
78760,567
78761,-1
78762,-1
78763,282
78764,498
78765,-1
78766,-1
78767,636
78768,128
78769,480
78770,282
78771,423
78772,-1
78773,-1
78774,605
78775,380
78776,-1
78777,-1
78778,113
78779,-1
78780,-1
78781,-1
78782,96
78783,-1
78784,399
78785,549
78786,-1
78787,147
78788,113
78789,133
78790,558
78791,522
78792,71
78793,376
78794,-1
78795,197
78796,307
78797,-1
78798,486
78799,223
78800,475
78801,-1
78802,221
78803,547
78804,150
78805,604
78806,441
78807,-1
78808,374
78809,-1
78810,-1
78811,635
78812,-1
78813,-1
78814,573
78815,-1
78816,149
78817,236
78818,-1
78819,431
78820,177
78821,-1
78822,-1
78823,-1
78824,506
78825,-1
78826,-1
78827,42
78828,393
78829,478
78830,122
78831,-1
78832,295
78833,680
78834,333
78835,-1
78836,656
78837,639
78838,414
78839,356
78840,528
78841,-1
78842,-1
78843,644
78844,-1
78845,-1
78846,12
78847,442
78848,246
78849,102
78850,246
78851,636
78852,626
78853,479
78854,473
78855,-1
78856,647
78857,652
78858,20
78859,584
78860,356
78861,-1
78862,-1
78863,-1
78864,-1
78865,-1
78866,330
78867,547
78868,-1
78869,3
78870,-1
78871,329
78872,-1
78873,269
78874,44
78875,-1
78876,493
78877,435
78878,449
78879,610
78880,-1
78881,376
78882,680
78883,53
78884,386
78885,-1
78886,-1
78887,391
78888,-1
78889,510
78890,356
78891,315
78892,471
78893,-1
78894,-1
78895,195
78896,-1
78897,-1
78898,-1
78899,572
78900,-1
78901,-1
78902,465
78903,-1
78904,-1
78905,61
78906,-1
78907,415
78908,481
78909,-1
78910,555
78911,554
78912,463
78913,70
78914,87
78915,315
78916,263
78917,12
78918,511
78919,-1
78920,408
78921,-1
78922,230
78923,-1
78924,216
78925,280
78926,-1
78927,244
78928,656
78929,-1
78930,262
78931,-1
78932,113
78933,496
78934,462
78935,262
78936,421
78937,429
78938,393
78939,233
78940,478
78941,-1
78942,-1
78943,273
78944,458
78945,-1
78946,447
78947,242
78948,42
78949,311
78950,-1
78951,564
78952,7
78953,-1
78954,-1
78955,323
78956,498
78957,15
78958,420
78959,-1
78960,70
78961,-1
78962,-1
78963,537
78964,636
78965,447
78966,-1
78967,11
78968,431
78969,-1
78970,-1
78971,54
78972,207
78973,615
78974,184
78975,-1
78976,501
78977,-1
78978,363
78979,131
78980,623
78981,-1
78982,-1
78983,65
78984,-1
78985,170
78986,26
78987,70
78988,261
78989,-1
78990,-1
78991,-1
78992,667
78993,350
78994,667
78995,646
78996,27
78997,64
78998,-1
78999,139
79000,69
79001,570
79002,-1
79003,264
79004,501
79005,491
79006,307
79007,1
79008,-1
79009,24
79010,572
79011,-1
79012,-1
79013,295
79014,-1
79015,-1
79016,-1
79017,-1
79018,511
79019,221
79020,539
79021,-1
79022,587
79023,-1
79024,-1
79025,374
79026,15
79027,163
79028,-1
79029,508
79030,649
79031,652
79032,-1
79033,-1
79034,263
79035,511
79036,449
79037,239
79038,515
79039,505
79040,40
79041,198
79042,-1
79043,139
79044,363
79045,-1
79046,126
79047,630
79048,315
79049,-1
79050,433
79051,347
79052,-1
79053,15
79054,426
79055,68
79056,171
79057,647
79058,-1
79059,679
79060,11
79061,490
79062,611
79063,266
79064,-1
79065,512
79066,524
79067,338
79068,512
79069,198
79070,-1
79071,-1
79072,-1
79073,-1
79074,356
79075,115
79076,472
79077,-1
79078,-1
79079,488
79080,670
79081,413
79082,-1
79083,410
79084,480
79085,-1
79086,113
79087,70
79088,-1
79089,-1
79090,-1
79091,-1
79092,251
79093,356
79094,-1
79095,-1
79096,626
79097,197
79098,255
79099,113
79100,338
79101,146
79102,160
79103,-1
79104,647
79105,-1
79106,374
79107,-1
79108,113
79109,-1
79110,622
79111,-1
79112,280
79113,636
79114,-1
79115,1
79116,70
79117,542
79118,-1
79119,638
79120,373
79121,463
79122,83
79123,-1
79124,-1
79125,-1
79126,-1
79127,12
79128,635
79129,22
79130,180
79131,-1
79132,324
79133,480
79134,-1
79135,646
79136,-1
79137,105
79138,70
79139,431
79140,192
79141,542
79142,442
79143,539
79144,-1
79145,210
79146,166
79147,587
79148,495
79149,635
79150,122
79151,221
79152,-1
79153,-1
79154,379
79155,-1
79156,604
79157,35
79158,-1
79159,454
79160,-1
79161,585
79162,-1
79163,616
79164,286
79165,-1
79166,-1
79167,-1
79168,587
79169,431
79170,326
79171,-1
79172,-1
79173,-1
79174,633
79175,-1
79176,-1
79177,665
79178,-1
79179,442
79180,77
79181,389
79182,-1
79183,-1
79184,-1
79185,629
79186,70
79187,-1
79188,166
79189,113
79190,-1
79191,229
79192,441
79193,-1
79194,-1
79195,84
79196,-1
79197,-1
79198,84
79199,-1
79200,469
79201,593
79202,113
79203,-1
79204,84
79205,337
79206,-1
79207,667
79208,-1
79209,3
79210,431
79211,547
79212,-1
79213,211
79214,-1
79215,594
79216,254
79217,656
79218,76
79219,-1
79220,-1
79221,-1
79222,-1
79223,274
79224,-1
79225,579
79226,101
79227,524
79228,122
79229,-1
79230,480
79231,-1
79232,644
79233,11
79234,-1
79235,-1
79236,-1
79237,330
79238,482
79239,480
79240,504
79241,-1
79242,234
79243,-1
79244,-1
79245,276
79246,624
79247,360
79248,466
79249,88
79250,651
79251,410
79252,234
79253,-1
79254,639
79255,268
79256,212
79257,384
79258,-1
79259,234
79260,18
79261,242
79262,-1
79263,-1
79264,113
79265,621
79266,-1
79267,-1
79268,394
79269,447
79270,348
79271,625
79272,-1
79273,466
79274,48
79275,647
79276,-1
79277,63
79278,374
79279,-1
79280,-1
79281,-1
79282,390
79283,-1
79284,-1
79285,160
79286,656
79287,202
79288,419
79289,-1
79290,34
79291,-1
79292,587
79293,-1
79294,-1
79295,113
79296,372
79297,-1
79298,572
79299,647
79300,-1
79301,606
79302,-1
79303,471
79304,430
79305,540
79306,482
79307,550
79308,-1
79309,-1
79310,174
79311,164
79312,-1
79313,394
79314,-1
79315,636
79316,-1
79317,281
79318,570
79319,376
79320,494
79321,594
79322,-1
79323,471
79324,476
79325,355
79326,-1
79327,-1
79328,357
79329,276
79330,251
79331,330
79332,493
79333,113
79334,-1
79335,-1
